XT_D04-NFlex-R1-A	XT_D06-NFlex-R1-A	XT_D08-NFlex-R1-C	XT_D07-NFlex-R1-C	XT_D10-NFlex-R1-C	XT_D05-NFlex-R1-C	XT_D05-NFlex-R1-A	XT_D05-NFlex-R1-B	XT_D08-NFlex-R1-B	XT_D02-NFlex-R1-B	XT_D07-NFlex-R1-B	XT_D09-NFlex-R1-B	XT_D03-NFlex-R1-C	XT_D01-NFlex-R1-A	XT_D04-NFlex-R1-C	XT_D10-NFlex-R1-A	XT_D06-NFlex-R1-B	XT_D03-NFlex-R1-B	XT_D10-NFlex-R1-B	XT_D09-NFlex-R1-C	XT_D02-NFlex-R1-A	XT_D09-NFlex-R1-A	XT_D04-NFlex-R1-B	XT_D08-NFlex-R1-A	XT_D06-NFlex-R1-C	XT_D02-NFlex-R1-C	XT_D01-NFlex-R1-C	XT_D07-NFlex-R1-A	XT_D03-NFlex-R1-A	XT_D01-NFlex-R1-B	Flex_D10-NF-R1	Flex_D07-NF-R1	Flex_D08-NF-R1	Flex_D05-NF-R1	Flex_D02-NF-R1	Flex_D03-NF-R1	Flex_D09-NF-R1	Flex_D01-NF-R1	Flex_D06-NF-R1	Flex_D04-NF-R1
Saccharomycetaceae	481	206	127	119	59	108	155	135	142	547	173	313	181	335	373	78	228	88	83	387	533	320	363	115	154	513	327	137	148	274	136	771	314	741	1107	477	281	321	417	1417
Metschnikowiaceae	396	115	82	84	73	170	246	215	81	190	137	226	86	241	383	74	130	58	90	253	196	200	380	72	84	195	237	109	72	197	177	784	165	555	294	191	151	190	208	878
Cephaloascaceae	11	13	1	2	0	0	0	5	8	60	7	20	2	9	10	0	9	2	0	22	71	22	5	3	15	63	5	4	0	6	0	16	8	3	62	3	18	5	13	17
Lipomycetaceae	60	12	17	14	5	10	13	9	14	13	16	17	14	10	39	10	16	8	7	16	14	14	41	8	11	16	13	16	8	10	13	54	37	28	43	61	8	11	20	135
Dipodascaceae	223	93	180	52	31	106	140	129	184	181	68	115	55	172	186	33	74	36	40	155	138	108	184	186	53	156	150	53	59	103	85	306	141	358	270	116	100	102	165	577
Saccharomycodaceae	134	89	50	51	50	28	71	70	57	171	114	186	62	117	95	84	89	44	81	258	135	164	117	39	47	130	110	122	95	104	180	229	119	246	241	219	171	125	86	421
Saccharomycopsidaceae	60	129	64	22	15	53	52	60	91	39	31	25	33	77	51	11	120	25	19	40	14	32	43	59	62	28	69	21	26	48	25	67	170	155	55	41	61	37	158	185
Ascoideaceae	37	20	13	16	18	20	29	36	18	22	20	32	18	33	39	19	24	13	25	50	31	40	38	16	11	32	33	11	14	26	31	127	53	253	115	90	49	43	60	437
Phaffomycetaceae	139	134	41	42	28	44	37	63	59	168	47	101	43	117	136	35	144	39	40	113	157	99	114	43	115	143	114	29	58	84	75	174	103	150	368	346	123	70	285	371
Trichomonascaceae	103	52	23	24	11	42	53	52	37	52	32	72	15	73	88	15	36	21	11	95	40	89	89	36	35	48	74	29	23	70	11	189	65	96	98	50	80	47	109	323
